Base,Source,Question,Base_Answer,Expected_Answer
The cow is round. The lion needs the cow. The mouse eats the lion. If someone likes the lion then the lion eats the mouse. If the mouse likes the cow and the mouse needs the cow then the mouse eats the cow. If someone eats the cow then the cow likes the lion. If someone needs the cow then they eat the cow. If someone needs the cow and the cow is rough then the cow is big. If someone likes the lion then the lion needs the cow. All young people are not round. If someone eats the lion then they are rough.,"Anne is green. Anne is kind. Anne is round. Charlie is blue. Charlie is furry. Charlie is green. Charlie is kind. Charlie is quiet. Charlie is round. Dave is blue. Dave is quiet. Dave is red. Dave is round. Erin is blue. Erin is green. If someone is red and furry then they are blue. If someone is kind then they are quiet. Quiet, red people are blue. If Erin is furry then Erin is round. If someone is green and kind then they are quiet. If Dave is red then Dave is quiet.",cow is green,Unknown,True
The cow is round. The lion needs the cow. The mouse eats the lion. If someone likes the lion then the lion eats the mouse. If the mouse likes the cow and the mouse needs the cow then the mouse eats the cow. If someone eats the cow then the cow likes the lion. If someone needs the cow then they eat the cow. If someone needs the cow and the cow is rough then the cow is big. If someone likes the lion then the lion needs the cow. All young people are not round. If someone eats the lion then they are rough.,"Anne is green. Anne is kind. Anne is round. Charlie is blue. Charlie is furry. Charlie is green. Charlie is kind. Charlie is quiet. Charlie is round. Dave is blue. Dave is quiet. Dave is red. Dave is round. Erin is blue. Erin is green. If someone is red and furry then they are blue. If someone is kind then they are quiet. Quiet, red people are blue. If Erin is furry then Erin is round. If someone is green and kind then they are quiet. If Dave is red then Dave is quiet.",mouse is rough,True,True
"Dave is nice. Erin is blue. Erin is young. Fiona is big. Fiona is blue. Fiona is furry. Fiona is nice. Fiona is quiet. Fiona is red. Fiona is young. Gary is blue. Gary is furry. If something is nice and big then it is blue. If something is quiet then it is big. If something is young then it is big. All red, blue things are young. Nice things are young. If something is nice and not furry then it is not quiet.","Charlie is round. Dave is blue. Dave is nice. Fiona is big. Fiona is not kind. Fiona is nice. Gary is nice. If something is kind then it is blue. Round, cold things are nice. Round, big things are cold. If something is big and not round then it is not cold. If something is quiet then it is big. If something is round then it is quiet. If Gary is big and Gary is cold then Gary is kind. Cold, round things are kind.",dave is nice,True,Unknown
"Dave is nice. Erin is blue. Erin is young. Fiona is big. Fiona is blue. Fiona is furry. Fiona is nice. Fiona is quiet. Fiona is red. Fiona is young. Gary is blue. Gary is furry. If something is nice and big then it is blue. If something is quiet then it is big. If something is young then it is big. All red, blue things are young. Nice things are young. If something is nice and not furry then it is not quiet.","Charlie is round. Dave is blue. Dave is nice. Fiona is big. Fiona is not kind. Fiona is nice. Gary is nice. If something is kind then it is blue. Round, cold things are nice. Round, big things are cold. If something is big and not round then it is not cold. If something is quiet then it is big. If something is round then it is quiet. If Gary is big and Gary is cold then Gary is kind. Cold, round things are kind.",dave is round,Unknown,True
"Dave is nice. Erin is blue. Erin is young. Fiona is big. Fiona is blue. Fiona is furry. Fiona is nice. Fiona is quiet. Fiona is red. Fiona is young. Gary is blue. Gary is furry. If something is nice and big then it is blue. If something is quiet then it is big. If something is young then it is big. All red, blue things are young. Nice things are young. If something is nice and not furry then it is not quiet.","Charlie is round. Dave is blue. Dave is nice. Fiona is big. Fiona is not kind. Fiona is nice. Gary is nice. If something is kind then it is blue. Round, cold things are nice. Round, big things are cold. If something is big and not round then it is not cold. If something is quiet then it is big. If something is round then it is quiet. If Gary is big and Gary is cold then Gary is kind. Cold, round things are kind.",gary is blue,True,True
"Anne is furry. Charlie is furry. All white, green people are kind. Furry people are big.",Anne is young. Harry is cold. If something is rough then it is cold. Young things are rough.,anne is furry,True,Unknown
"Anne is furry. Charlie is furry. All white, green people are kind. Furry people are big.",Anne is young. Harry is cold. If something is rough then it is cold. Young things are rough.,anne is young,Unknown,True
"Anne is furry. Charlie is furry. All white, green people are kind. Furry people are big.",Anne is young. Harry is cold. If something is rough then it is cold. Young things are rough.,charlie is furry,True,True
Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,Bob is big. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Charlie is green. Charlie is kind. Dave is big. Dave is green. Dave is nice. Dave is round. Dave is smart. Harry is green. Harry is smart. All kind people are round.,dave is cold,True,Unknown
Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,Bob is big. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Charlie is green. Charlie is kind. Dave is big. Dave is green. Dave is nice. Dave is round. Dave is smart. Harry is green. Harry is smart. All kind people are round.,dave is big,True,True
Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,Bob is big. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Charlie is green. Charlie is kind. Dave is big. Dave is green. Dave is nice. Dave is round. Dave is smart. Harry is green. Harry is smart. All kind people are round.,gary is furry,True,True
Anne is nice. Anne is young. Charlie is furry. Dave is furry. Dave is nice. Dave is rough. Dave is white. Dave is young. Harry is nice. Harry is quiet. If Charlie is white then Charlie is not rough. Furry people are young. If Anne is furry and Anne is nice then Anne is young. If someone is nice then they are rough. If someone is kind then they are quiet. If someone is young and not rough then they are kind. If someone is furry and not nice then they are kind. If someone is young then they are kind.,"Bob is blue. Bob is furry. Bob is green. Bob is quiet. Charlie is kind. Charlie is young. Gary is quiet. Gary is young. Harry is rough. Harry is young. If Bob is rough then Bob is not young. If Bob is blue and Bob is furry then Bob is kind. If something is furry and young then it is rough. Blue, kind things are rough. All green, rough things are furry. If something is furry and kind then it is blue. If Harry is rough then Harry is not green. If Gary is not green then Gary is blue.",anne is nice,True,Unknown
Anne is nice. Anne is young. Charlie is furry. Dave is furry. Dave is nice. Dave is rough. Dave is white. Dave is young. Harry is nice. Harry is quiet. If Charlie is white then Charlie is not rough. Furry people are young. If Anne is furry and Anne is nice then Anne is young. If someone is nice then they are rough. If someone is kind then they are quiet. If someone is young and not rough then they are kind. If someone is furry and not nice then they are kind. If someone is young then they are kind.,"Bob is blue. Bob is furry. Bob is green. Bob is quiet. Charlie is kind. Charlie is young. Gary is quiet. Gary is young. Harry is rough. Harry is young. If Bob is rough then Bob is not young. If Bob is blue and Bob is furry then Bob is kind. If something is furry and young then it is rough. Blue, kind things are rough. All green, rough things are furry. If something is furry and kind then it is blue. If Harry is rough then Harry is not green. If Gary is not green then Gary is blue.",anne is blue,Unknown,True
