Base,Source,Question,Base_Answer,Expected_Answer
The dog chases the lion. The dog is rough. The lion needs the dog. All big people are cold. If the dog chases the lion then the lion likes the dog. If someone likes the lion then they chase the dog. If someone chases the dog then they like the lion. If someone is red and not cold then they do not need the dog. If someone likes the dog then the dog likes the lion. If someone is big and they need the dog then the dog does not like the lion. If someone chases the dog and they are big then they are rough.,The cow does not need the lion. The lion chases the cow. The rabbit needs the cow. If someone is young then they need the cow. If the lion needs the rabbit then the rabbit needs the lion. If someone chases the rabbit then the rabbit is nice. If someone is nice and they do not eat the lion then they are not red. If the rabbit chases the lion then the lion is red. If someone chases the cow then the cow is round. If someone is red and not nice then they chase the cow. If someone is round then they chase the lion.,cow need lion,Unknown,False
The dog chases the lion. The dog is rough. The lion needs the dog. All big people are cold. If the dog chases the lion then the lion likes the dog. If someone likes the lion then they chase the dog. If someone chases the dog then they like the lion. If someone is red and not cold then they do not need the dog. If someone likes the dog then the dog likes the lion. If someone is big and they need the dog then the dog does not like the lion. If someone chases the dog and they are big then they are rough.,The cow does not need the lion. The lion chases the cow. The rabbit needs the cow. If someone is young then they need the cow. If the lion needs the rabbit then the rabbit needs the lion. If someone chases the rabbit then the rabbit is nice. If someone is nice and they do not eat the lion then they are not red. If the rabbit chases the lion then the lion is red. If someone chases the cow then the cow is round. If someone is red and not nice then they chase the cow. If someone is round then they chase the lion.,dog is rough,True,True
The mouse is cold. The mouse is green. The mouse is young. If the mouse is cold then the mouse is green. Round things are young. All big things are cold.,"Anne is cold. Anne is furry. Anne is white. Cold, furry things are young. Young things are not red. If something is white and not red then it is round.",mouse is cold,True,Unknown
The mouse is cold. The mouse is green. The mouse is young. If the mouse is cold then the mouse is green. Round things are young. All big things are cold.,"Anne is cold. Anne is furry. Anne is white. Cold, furry things are young. Young things are not red. If something is white and not red then it is round.",anne is cold,Unknown,True
The mouse is cold. The mouse is green. The mouse is young. If the mouse is cold then the mouse is green. Round things are young. All big things are cold.,"Anne is cold. Anne is furry. Anne is white. Cold, furry things are young. Young things are not red. If something is white and not red then it is round.",mouse is cold,True,Unknown
"Anne is nice. Bob is not rough. Dave is not young. Harry is cold. All nice, big things are rough. If Anne is nice then Anne is big. If something is green then it is not nice.",Charlie is big. Charlie is blue. Dave is cold. Dave is furry. Dave is quiet. Fiona is big. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is quiet. Quiet things are big.,anne is nice,True,Unknown
"Anne is nice. Bob is not rough. Dave is not young. Harry is cold. All nice, big things are rough. If Anne is nice then Anne is big. If something is green then it is not nice.",Charlie is big. Charlie is blue. Dave is cold. Dave is furry. Dave is quiet. Fiona is big. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is quiet. Quiet things are big.,charlie is big,Unknown,True
"Anne is nice. Bob is not rough. Dave is not young. Harry is cold. All nice, big things are rough. If Anne is nice then Anne is big. If something is green then it is not nice.",Charlie is big. Charlie is blue. Dave is cold. Dave is furry. Dave is quiet. Fiona is big. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is quiet. Quiet things are big.,harry is cold,True,True
"The rabbit eats the tiger. The rabbit is blue. The tiger visits the rabbit. All green, big things are blue. If something needs the rabbit and it visits the rabbit then it is not blue. If the rabbit is blue then the rabbit eats the tiger. If something is blue and green then it visits the tiger. If the tiger eats the rabbit and the rabbit does not need the tiger then the rabbit is big. If something eats the rabbit then the rabbit is not green.",The dog needs the mouse. The mouse sees the dog. If the mouse eats the dog and the mouse sees the dog then the dog eats the mouse. If something sees the dog then it is nice. If something sees the dog and the dog needs the mouse then it sees the mouse. If something needs the dog then it is green. If something sees the mouse then the mouse needs the dog. If something needs the dog and the dog eats the mouse then it eats the dog.,rabbit eat tiger,True,True
"The rabbit eats the tiger. The rabbit is blue. The tiger visits the rabbit. All green, big things are blue. If something needs the rabbit and it visits the rabbit then it is not blue. If the rabbit is blue then the rabbit eats the tiger. If something is blue and green then it visits the tiger. If the tiger eats the rabbit and the rabbit does not need the tiger then the rabbit is big. If something eats the rabbit then the rabbit is not green.",The dog needs the mouse. The mouse sees the dog. If the mouse eats the dog and the mouse sees the dog then the dog eats the mouse. If something sees the dog then it is nice. If something sees the dog and the dog needs the mouse then it sees the mouse. If something needs the dog then it is green. If something sees the mouse then the mouse needs the dog. If something needs the dog and the dog eats the mouse then it eats the dog.,dog need mouse,Unknown,True
"The rabbit eats the tiger. The rabbit is blue. The tiger visits the rabbit. All green, big things are blue. If something needs the rabbit and it visits the rabbit then it is not blue. If the rabbit is blue then the rabbit eats the tiger. If something is blue and green then it visits the tiger. If the tiger eats the rabbit and the rabbit does not need the tiger then the rabbit is big. If something eats the rabbit then the rabbit is not green.",The dog needs the mouse. The mouse sees the dog. If the mouse eats the dog and the mouse sees the dog then the dog eats the mouse. If something sees the dog then it is nice. If something sees the dog and the dog needs the mouse then it sees the mouse. If something needs the dog then it is green. If something sees the mouse then the mouse needs the dog. If something needs the dog and the dog eats the mouse then it eats the dog.,rabbit is blue,True,True
